OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2025-01-01,13,0,2025-01-01T20:00:00-00:00,2025-01-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,42.02605,ACTUAL,10
2025-01-01,12,0,2025-01-01T19:00:00-00:00,2025-01-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,27.32084,ACTUAL,10
2025-01-01,24,0,2025-01-02T07:00:00-00:00,2025-01-02T08:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,129.60777,ACTUAL,10
2025-01-01,23,0,2025-01-02T06:00:00-00:00,2025-01-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,116.92452,ACTUAL,10
2025-01-01,22,0,2025-01-02T05:00:00-00:00,2025-01-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,163.02421,ACTUAL,10
2025-01-01,8,0,2025-01-01T15:00:00-00:00,2025-01-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,19.18396,ACTUAL,10
2025-01-01,7,0,2025-01-01T14:00:00-00:00,2025-01-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,11.09135,ACTUAL,10
2025-01-01,6,0,2025-01-01T13:00:00-00:00,2025-01-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,26.29254,ACTUAL,10
2025-01-01,5,0,2025-01-01T12:00:00-00:00,2025-01-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,24.54601,ACTUAL,10
2025-01-01,4,0,2025-01-01T11:00:00-00:00,2025-01-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,24.33304,ACTUAL,10
2025-01-01,3,0,2025-01-01T10:00:00-00:00,2025-01-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,47.96959,ACTUAL,10
2025-01-01,2,0,2025-01-01T09:00:00-00:00,2025-01-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,40.60284,ACTUAL,10
2025-01-01,1,0,2025-01-01T08:00:00-00:00,2025-01-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,34.73809,ACTUAL,10
2025-01-01,21,0,2025-01-02T04:00:00-00:00,2025-01-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,234.26248,ACTUAL,10
2025-01-01,20,0,2025-01-02T03:00:00-00:00,2025-01-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,178.10944,ACTUAL,10
2025-01-01,11,0,2025-01-01T18:00:00-00:00,2025-01-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,41.79145,ACTUAL,10
2025-01-01,10,0,2025-01-01T17:00:00-00:00,2025-01-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,4.02917,ACTUAL,10
2025-01-01,19,0,2025-01-02T02:00:00-00:00,2025-01-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,167.19634,ACTUAL,10
2025-01-01,9,0,2025-01-01T16:00:00-00:00,2025-01-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-3.62422,ACTUAL,10
2025-01-01,9,0,2025-01-01T16:00:00-00:00,2025-01-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,990.26425,ACTUAL,11
2025-01-01,10,0,2025-01-01T17:00:00-00:00,2025-01-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1463.06279,ACTUAL,11
2025-01-01,19,0,2025-01-02T02:00:00-00:00,2025-01-02T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.87988,ACTUAL,11
2025-01-01,20,0,2025-01-02T03:00:00-00:00,2025-01-02T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.95909,ACTUAL,11
2025-01-01,21,0,2025-01-02T04:00:00-00:00,2025-01-02T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.98938,ACTUAL,11
2025-01-01,1,0,2025-01-01T08:00:00-00:00,2025-01-01T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.00012,ACTUAL,11
2025-01-01,2,0,2025-01-01T09:00:00-00:00,2025-01-01T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.04204,ACTUAL,11
2025-01-01,3,0,2025-01-01T10:00:00-00:00,2025-01-01T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.05763,ACTUAL,11
2025-01-01,4,0,2025-01-01T11:00:00-00:00,2025-01-01T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.054,ACTUAL,11
2025-01-01,5,0,2025-01-01T12:00:00-00:00,2025-01-01T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.95181,ACTUAL,11
2025-01-01,6,0,2025-01-01T13:00:00-00:00,2025-01-01T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.00875,ACTUAL,11
2025-01-01,7,0,2025-01-01T14:00:00-00:00,2025-01-01T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.24224,ACTUAL,11
2025-01-01,8,0,2025-01-01T15:00:00-00:00,2025-01-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,136.33789,ACTUAL,11
2025-01-01,22,0,2025-01-02T05:00:00-00:00,2025-01-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.98363,ACTUAL,11
2025-01-01,23,0,2025-01-02T06:00:00-00:00,2025-01-02T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.94499,ACTUAL,11
2025-01-01,24,0,2025-01-02T07:00:00-00:00,2025-01-02T08:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.91818,ACTUAL,11
2025-01-01,11,0,2025-01-01T18:00:00-00:00,2025-01-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1786.63685,ACTUAL,11
2025-01-01,12,0,2025-01-01T19:00:00-00:00,2025-01-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1949.36026,ACTUAL,11
2025-01-01,13,0,2025-01-01T20:00:00-00:00,2025-01-01T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1978.60652,ACTUAL,11
2025-01-01,14,0,2025-01-01T21:00:00-00:00,2025-01-01T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1867.82228,ACTUAL,11
2025-01-01,15,0,2025-01-01T22:00:00-00:00,2025-01-01T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1401.71196,ACTUAL,11
2025-01-01,16,0,2025-01-01T23:00:00-00:00,2025-01-02T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1168.16916,ACTUAL,11
2025-01-01,17,0,2025-01-02T00:00:00-00:00,2025-01-02T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,223.06031,ACTUAL,11
2025-01-01,18,0,2025-01-02T01:00:00-00:00,2025-01-02T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.87247,ACTUAL,11
2025-01-01,9,0,2025-01-01T16:00:00-00:00,2025-01-01T17:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,32.1052,ACTUAL,12
2025-01-01,18,0,2025-01-02T01:00:00-00:00,2025-01-02T02:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,20.03943,ACTUAL,12
2025-01-01,19,0,2025-01-02T02:00:00-00:00,2025-01-02T03:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,24.1167,ACTUAL,12
2025-01-01,20,0,2025-01-02T03:00:00-00:00,2025-01-02T04:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,27.67536,ACTUAL,12
2025-01-01,21,0,2025-01-02T04:00:00-00:00,2025-01-02T05:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,19.87582,ACTUAL,12
2025-01-01,1,0,2025-01-01T08:00:00-00:00,2025-01-01T09:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,0.33819,ACTUAL,12
2025-01-01,2,0,2025-01-01T09:00:00-00:00,2025-01-01T10:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,7.39761,ACTUAL,12
2025-01-01,3,0,2025-01-01T10:00:00-00:00,2025-01-01T11:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,12.38673,ACTUAL,12
2025-01-01,4,0,2025-01-01T11:00:00-00:00,2025-01-01T12:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,33.92364,ACTUAL,12
2025-01-01,5,0,2025-01-01T12:00:00-00:00,2025-01-01T13:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,56.31801,ACTUAL,12
2025-01-01,6,0,2025-01-01T13:00:00-00:00,2025-01-01T14:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,45.65619,ACTUAL,12
2025-01-01,7,0,2025-01-01T14:00:00-00:00,2025-01-01T15:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,32.60828,ACTUAL,12
2025-01-01,8,0,2025-01-01T15:00:00-00:00,2025-01-01T16:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,43.05322,ACTUAL,12
2025-01-01,22,0,2025-01-02T05:00:00-00:00,2025-01-02T06:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,12.99485,ACTUAL,12
2025-01-01,23,0,2025-01-02T06:00:00-00:00,2025-01-02T07:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,9.66462,ACTUAL,12
2025-01-01,24,0,2025-01-02T07:00:00-00:00,2025-01-02T08:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,8.65511,ACTUAL,12
2025-01-01,11,0,2025-01-01T18:00:00-00:00,2025-01-01T19:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,9.4828,ACTUAL,12
2025-01-01,12,0,2025-01-01T19:00:00-00:00,2025-01-01T20:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,13.28347,ACTUAL,12
2025-01-01,13,0,2025-01-01T20:00:00-00:00,2025-01-01T21:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,12.10443,ACTUAL,12
2025-01-01,14,0,2025-01-01T21:00:00-00:00,2025-01-01T22:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,19.3925,ACTUAL,12
2025-01-01,15,0,2025-01-01T22:00:00-00:00,2025-01-01T23:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,32.63622,ACTUAL,12
2025-01-01,16,0,2025-01-01T23:00:00-00:00,2025-01-02T00:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,32.10444,ACTUAL,12
2025-01-01,17,0,2025-01-02T00:00:00-00:00,2025-01-02T01:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,20.36198,ACTUAL,12
2025-01-01,10,0,2025-01-01T17:00:00-00:00,2025-01-01T18:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,7.81617,ACTUAL,12
2025-01-02,1,0,2025-01-02T08:00:00-00:00,2025-01-02T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.87511,ACTUAL,13
2025-01-02,2,0,2025-01-02T09:00:00-00:00,2025-01-02T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.87351,ACTUAL,13
2025-01-02,3,0,2025-01-02T10:00:00-00:00,2025-01-02T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.85141,ACTUAL,13
2025-01-02,4,0,2025-01-02T11:00:00-00:00,2025-01-02T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.8584,ACTUAL,13
2025-01-02,5,0,2025-01-02T12:00:00-00:00,2025-01-02T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.86616,ACTUAL,13
2025-01-02,6,0,2025-01-02T13:00:00-00:00,2025-01-02T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.81608,ACTUAL,13
2025-01-02,7,0,2025-01-02T14:00:00-00:00,2025-01-02T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.91937,ACTUAL,13
2025-01-02,8,0,2025-01-02T15:00:00-00:00,2025-01-02T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,70.30003,ACTUAL,13
2025-01-02,20,0,2025-01-03T03:00:00-00:00,2025-01-03T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.14894,ACTUAL,13
2025-01-02,21,0,2025-01-03T04:00:00-00:00,2025-01-03T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.0081,ACTUAL,13
2025-01-02,22,0,2025-01-03T05:00:00-00:00,2025-01-03T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.16304,ACTUAL,13
2025-01-02,23,0,2025-01-03T06:00:00-00:00,2025-01-03T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.05199,ACTUAL,13
2025-01-02,24,0,2025-01-03T07:00:00-00:00,2025-01-03T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.94064,ACTUAL,13
2025-01-02,9,0,2025-01-02T16:00:00-00:00,2025-01-02T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,684.76468,ACTUAL,13
2025-01-02,10,0,2025-01-02T17:00:00-00:00,2025-01-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1037.43123,ACTUAL,13
2025-01-02,11,0,2025-01-02T18:00:00-00:00,2025-01-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,970.03375,ACTUAL,13
2025-01-02,12,0,2025-01-02T19:00:00-00:00,2025-01-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,921.145,ACTUAL,13
2025-01-02,13,0,2025-01-02T20:00:00-00:00,2025-01-02T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,948.82111,ACTUAL,13
2025-01-02,14,0,2025-01-02T21:00:00-00:00,2025-01-02T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,897.47137,ACTUAL,13
2025-01-02,15,0,2025-01-02T22:00:00-00:00,2025-01-02T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1158.84343,ACTUAL,13
2025-01-02,16,0,2025-01-02T23:00:00-00:00,2025-01-03T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,901.66708,ACTUAL,13
2025-01-02,17,0,2025-01-03T00:00:00-00:00,2025-01-03T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,177.50828,ACTUAL,13
2025-01-02,18,0,2025-01-03T01:00:00-00:00,2025-01-03T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,169.70995,ACTUAL,13
2025-01-02,19,0,2025-01-03T02:00:00-00:00,2025-01-03T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.40149,ACTUAL,13
2025-01-02,1,0,2025-01-02T08:00:00-00:00,2025-01-02T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,100.97956,ACTUAL,14
2025-01-02,19,0,2025-01-03T02:00:00-00:00,2025-01-03T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,34.78764,ACTUAL,14
2025-01-02,3,0,2025-01-02T10:00:00-00:00,2025-01-02T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,89.1872,ACTUAL,14
2025-01-02,4,0,2025-01-02T11:00:00-00:00,2025-01-02T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,77.97833,ACTUAL,14
2025-01-02,5,0,2025-01-02T12:00:00-00:00,2025-01-02T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,50.60487,ACTUAL,14
2025-01-02,6,0,2025-01-02T13:00:00-00:00,2025-01-02T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,58.72528,ACTUAL,14
2025-01-02,7,0,2025-01-02T14:00:00-00:00,2025-01-02T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,93.65133,ACTUAL,14
2025-01-02,8,0,2025-01-02T15:00:00-00:00,2025-01-02T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,117.79616,ACTUAL,14
2025-01-02,20,0,2025-01-03T03:00:00-00:00,2025-01-03T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,49.09617,ACTUAL,14
2025-01-02,21,0,2025-01-03T04:00:00-00:00,2025-01-03T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,100.83615,ACTUAL,14
2025-01-02,22,0,2025-01-03T05:00:00-00:00,2025-01-03T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,116.12591,ACTUAL,14
2025-01-02,23,0,2025-01-03T06:00:00-00:00,2025-01-03T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,75.70733,ACTUAL,14
2025-01-02,24,0,2025-01-03T07:00:00-00:00,2025-01-03T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,89.76113,ACTUAL,14
2025-01-02,9,0,2025-01-02T16:00:00-00:00,2025-01-02T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,91.66179,ACTUAL,14
2025-01-02,10,0,2025-01-02T17:00:00-00:00,2025-01-02T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,47.81436,ACTUAL,14
2025-01-02,11,0,2025-01-02T18:00:00-00:00,2025-01-02T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,73.14155,ACTUAL,14
2025-01-02,12,0,2025-01-02T19:00:00-00:00,2025-01-02T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,94.97874,ACTUAL,14
2025-01-02,13,0,2025-01-02T20:00:00-00:00,2025-01-02T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,92.67763,ACTUAL,14
2025-01-02,14,0,2025-01-02T21:00:00-00:00,2025-01-02T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,89.07045,ACTUAL,14
2025-01-02,15,0,2025-01-02T22:00:00-00:00,2025-01-02T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,69.69133,ACTUAL,14
2025-01-02,16,0,2025-01-02T23:00:00-00:00,2025-01-03T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,59.49427,ACTUAL,14
2025-01-02,17,0,2025-01-03T00:00:00-00:00,2025-01-03T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,52.01299,ACTUAL,14
2025-01-02,18,0,2025-01-03T01:00:00-00:00,2025-01-03T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,32.2607,ACTUAL,14
2025-01-02,2,0,2025-01-02T09:00:00-00:00,2025-01-02T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,89.27588,ACTUAL,14
2025-01-02,19,0,2025-01-03T02:00:00-00:00,2025-01-03T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-38.85677,ACTUAL,15
2025-01-02,2,0,2025-01-02T09:00:00-00:00,2025-01-02T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-21.85212,ACTUAL,15
2025-01-02,18,0,2025-01-03T01:00:00-00:00,2025-01-03T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,5.84731,ACTUAL,15
2025-01-02,6,0,2025-01-02T13:00:00-00:00,2025-01-02T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.79875,ACTUAL,15
2025-01-02,17,0,2025-01-03T00:00:00-00:00,2025-01-03T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,895.17296,ACTUAL,15
2025-01-02,22,0,2025-01-03T05:00:00-00:00,2025-01-03T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-36.64392,ACTUAL,15
2025-01-02,16,0,2025-01-02T23:00:00-00:00,2025-01-03T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,5589.00283,ACTUAL,15
2025-01-02,3,0,2025-01-02T10:00:00-00:00,2025-01-02T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.08072,ACTUAL,15
2025-01-02,15,0,2025-01-02T22:00:00-00:00,2025-01-02T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8833.05556,ACTUAL,15
2025-01-02,21,0,2025-01-03T04:00:00-00:00,2025-01-03T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-38.21774,ACTUAL,15
2025-01-02,14,0,2025-01-02T21:00:00-00:00,2025-01-02T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9230.09222,ACTUAL,15
2025-01-02,5,0,2025-01-02T12:00:00-00:00,2025-01-02T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.53019,ACTUAL,15
2025-01-02,13,0,2025-01-02T20:00:00-00:00,2025-01-02T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9033.96221,ACTUAL,15
2025-01-02,20,0,2025-01-03T03:00:00-00:00,2025-01-03T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-38.80315,ACTUAL,15
2025-01-02,12,0,2025-01-02T19:00:00-00:00,2025-01-02T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8952.24176,ACTUAL,15
2025-01-02,1,0,2025-01-02T08:00:00-00:00,2025-01-02T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.07918,ACTUAL,15
2025-01-02,11,0,2025-01-02T18:00:00-00:00,2025-01-02T19:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,9191.13749,ACTUAL,15
2025-01-02,8,0,2025-01-02T15:00:00-00:00,2025-01-02T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1996.56953,ACTUAL,15
2025-01-02,10,0,2025-01-02T17:00:00-00:00,2025-01-02T18:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8981.37495,ACTUAL,15
